               0,                1,                0,                0
             -73,                1,               -1,                0
            -294,                8,              -74,                2
            4966,             -137,               72,               -2
            1242,              -35,               35,               -1
           -1899,               55,              -35,                1
            1754,              -52,               67,               -2
            -732,               22,              -67,                2
            -293,                9,              -33,                1
             220,               -7,               31,               -1
           -1315,               43,              -31,                1
             147,               -5,               29,               -1
            -658,               23,              -29,                1
             806,              -29,               83,               -3
            3946,             -143,              110,               -4
           -3141,              115,              -55,                2
            -293,               11,              -27,                1
            1242,              -49,               25,               -1
             -74,                3,              -25,                1
             660,              -27,               73,               -3
           -4675,              193,              -73,                3
            3360,             -142,               47,               -2
            1096,              -47,               23,               -1
            -658,               29,              -23,                1
            2266,             -101,               67,               -3
           -4602,              207,              -67,                3
            2338,             -108,               43,               -2
           -2776,              130,              -43,                2
           -1388,               67,              -21,                1
           -2484,              122,              -41,                2
             805,              -41,               39,               -2
             366,              -19,               19,               -1
            -731,               39,              -19,                1
            -294,               16,              -37,                2
            1172,              -64,               73,               -4
           -4165,              229,              -73,                4
            1828,             -103,               53,               -3
           -2339,              133,              -53,                3
             293,              -17,               17,               -1
           -1023,               61,              -17,                1
            2412,             -147,               49,               -3
           -1317,               81,              -49,                3
            3069,             -195,               47,               -3
            1389,              -89,               31,               -2
           -1170,               76,              -31,                2
            2632,             -172,               61,               -4
           -3070,              202,              -61,                4
             -74,                5,              -15,                1
            1830,             -125,               73,               -5
           -3509,              241,              -73,                5
           -1973,              137,              -29,                2
           -1755,              123,              -43,                3
           -4019,              283,              -57,                4
            3946,             -286,               55,               -4
            2485,             -181,               41,               -3
             367,              -27,               27,               -2
             954,              -71,               67,               -5
            -735,               55,              -67,                5
             804,              -61,               13,               -1
            -731,               57,              -13,                1
           -1466,              116,              -76,                6
            1756,             -140,               50,               -4
           -1316,              106,              -25,                2
           -1682,              137,              -37,                3
           -1172,               96,              -49,                4
            2634,             -216,               73,               -6
           -2707,              223,              -73,                6
            1976,             -167,               59,               -5
            2924,             -248,               47,               -4
             879,              -75,               35,               -3
             440,              -38,               23,               -2
           -1462,              128,              -23,                2
             658,              -59,               11,               -1
            -293,               27,              -11,                1
             148,              -14,               21,               -2
           -1172,              112,              -42,                4
             302,              -29,              104,              -10
            1609,             -155,               31,               -3
           -2047,              199,              -31,                3
            -807,               79,              -41,                4
            2415,             -237,               61,               -6
           -4240,              418,              -61,                6
            2050,             -208,               59,               -6
           -3218,              328,              -59,                6
           -2414,              247,              -49,                5
             806,              -83,               29,               -3
             440,              -46,               19,               -2
           -1170,              124,              -19,                2
            1318,             -142,               37,               -4
           -2194,              238,              -37,                4
             882,              -96,               55,               -6
           -2634,              288,              -55,                6
           -4978,              545,             -128,               14
            -665,               73,              -73,                8
            -293,               33,               -9,                1
           -1683,              193,              -35,                4
            2268,             -263,               43,               -5
             659,              -77,               17,               -2
            -878,              104,              -17,                2
             879,             -105,               25,               -3
           -1904,              229,              -50,                6
            4686,             -565,              116,              -14
           -3518,              425,             -116,               14
            -157,               19,              -91,               11
            -296,               36,              -33,                4
           -1611,              197,              -41,                5
           -1320,              162,              -49,                6
           -3584,              441,              -57,                7
             593,              -73,               73,               -9
             878,             -109,               16,               -2
            4315,             -547,               63,               -8
            3956,             -503,              110,              -14
            2269,             -289,               47,               -6
           -2415,              309,              -47,                6
             661,              -85,               31,               -4
            1317,             -171,               23,               -3
           -1244,              163,              -23,                3
            1540,             -203,               53,               -7
           -3000,              397,              -53,                7
              82,              -11,               67,               -9
           -4170,              561,              -67,                9
            2560,             -345,               37,               -5
           -2487,              337,              -37,                5
            1981,             -271,               73,              -10
             598,              -82,              102,              -14
             953,             -131,               29,               -4
           -1026,              142,              -29,                4
             220,              -31,                7,               -1
            -366,               53,               -7,                1
            3075,             -453,               61,               -9
           -1834,              271,              -61,                9
            -296,               44,              -27,                4
           -2781,              415,              -47,                7
            3515,             -529,               73,              -11
           -1836,              277,              -73,               11
             589,              -89,               33,               -5
             805,             -123,               13,               -2
            -878,              136,              -13,                2
            1317,             -207,               19,               -3
            -952,              151,              -19,                3
            1756,             -280,               25,               -4
            -953,              153,              -25,                4
           -2195,              355,              -31,                5
           -1612,              262,              -37,                6
           -1686,              275,              -43,                7
            -373,               61,              -49,                8
            -958,              157,              -55,                9
           -2857,              469,              -61,               10
           -6008,              987,             -134,               22
            -158,               26,              -73,               12
            1982,             -335,               65,              -11
            3149,             -533,               59,              -10
            3002,             -509,               53,               -9
             665,             -113,               47,               -8
            2635,             -449,               41,               -7
             152,              -26,               35,               -6
            1611,             -277,               29,               -5
             150,              -26,               23,               -4
           -1318,              230,              -23,                4
             222,              -39,               17,               -3
            -660,              117,              -17,                3
            1692,             -301,               73,              -13
             886,             -158,               56,              -10
            2275,             -407,               67,              -12
           -3151,              565,              -67,               12
             659,             -119,               11,               -2
            -732,              134,              -11,                2
            1684,             -311,               27,               -5
            1906,             -354,               43,               -8
           -1760,              328,              -43,                8
            1762,             -332,               53,              -10
            1467,             -277,               37,               -7
            -153,               29,              -37,                7
           -1172,              224,              -21,                4
           -3084,              591,              -94,               18
             302,              -58,               52,              -10
            1393,             -269,               31,               -6
           -2196,              426,              -31,                6
             147,              -29,                5,               -1
             -74,               15,               -5,                1
             453,              -93,               73,              -15
             598,             -123,               68,              -14
             809,             -167,               29,               -6
