               0,                1,                0,                0
             -80,                1,               -1,                0
            3041,              -77,               39,               -1
            2001,              -52,               38,               -1
            1761,              -47,               37,               -1
             401,              -11,               36,               -1
            2481,              -70,               35,               -1
             241,               -7,               34,               -1
             401,              -12,               33,               -1
            1361,              -42,               32,               -1
            1601,              -51,               31,               -1
             881,              -29,               30,               -1
             881,              -30,               29,               -1
            1361,              -48,               28,               -1
            1121,              -41,               27,               -1
            -322,               12,              -54,                2
            7204,             -271,              106,               -4
            2001,              -76,               26,               -1
           -1361,               53,              -26,                1
             481,              -19,               25,               -1
            -321,               13,              -25,                1
            1361,              -56,               24,               -1
             402,              -17,               47,               -2
            1281,              -55,               23,               -1
           -1681,               74,              -23,                1
             401,              -18,               22,               -1
           -1521,               70,              -22,                1
            1361,              -64,               21,               -1
             722,              -35,               41,               -2
              81,               -4,               20,               -1
           -1521,               77,              -20,                1
             481,              -25,               19,               -1
           -1201,               64,              -19,                1
             401,              -22,               18,               -1
            2803,             -158,               53,               -3
             722,              -41,               35,               -2
             241,              -14,               17,               -1
           -1041,               62,              -17,                1
              81,               -5,               16,               -1
           -1201,               76,              -16,                1
            2402,             -154,               31,               -2
           -1602,              104,              -31,                2
             881,              -58,               15,               -1
            1524,             -103,               59,               -4
            2003,             -136,               44,               -3
             642,              -44,               29,               -2
            -562,               39,              -29,                2
             241,              -17,               14,               -1
            -401,               29,              -14,                1
            -803,               59,              -41,                3
            -322,               24,              -27,                2
             961,              -73,               13,               -1
            -321,               25,              -13,                1
            1522,             -121,               25,               -2
            -882,               71,              -25,                2
             401,              -33,               12,               -1
             485,              -41,               59,               -5
             884,              -75,               47,               -4
            1523,             -130,               35,               -3
             162,              -14,               23,               -2
           -1284,              112,              -46,                4
            1130,              -99,              114,              -10
            2003,             -176,               34,               -3
           -2483,              220,              -34,                3
             401,              -36,               11,               -1
            -641,               59,              -11,                1
            2003,             -187,               32,               -3
            -563,               53,              -32,                3
            -645,               61,              -53,                5
            2325,             -223,               52,               -5
              83,               -8,               31,               -3
           -1523,              148,              -31,                3
              81,               -8,               10,               -1
            -721,               73,              -10,                1
             563,              -58,               29,               -3
           -2243,              233,              -29,                3
            1042,             -109,               19,               -2
            -642,               68,              -19,                2
             403,              -43,               28,               -3
            -883,               95,              -28,                3
             401,              -44,                9,               -1
              89,              -10,               80,               -9
            2256,             -254,              142,              -16
            1047,             -118,               62,               -7
            2806,             -317,               53,               -6
            1685,             -191,               44,               -5
            2484,             -283,               35,               -4
            1523,             -175,               26,               -3
           -1683,              195,              -26,                3
             402,              -47,               17,               -2
            -642,               76,              -17,                2
            1523,             -182,               25,               -3
             -83,               10,              -25,                3
             485,              -59,               41,               -5
              81,              -10,                8,               -1
            -561,               71,               -8,                1
             964,             -124,               31,               -4
            1763,             -229,               23,               -3
           -1443,              189,              -23,                3
