               0,                1,                0,                0
             -16,                1,               -1,                0
              97,              -13,                7,               -1
             -33,                5,               -7,                1
             -17,                3,               -6,                1
             147,              -27,               16,               -3
            -115,               22,              -16,                3
             -33,                7,               -5,                1
              17,               -4,                4,               -1
             -49,               13,               -4,                1
             -34,               10,               -7,                2
            -147,               45,              -10,                3
            -200,               62,              -26,                8
              34,              -11,                6,               -2
             -17,                6,               -3,                1
              18,               -7,                5,               -2
             -34,               14,               -5,                2
              23,              -10,               16,               -7
             136,              -60,               18,               -8
              17,               -8,                2,               -1
             -17,                9,               -2,                1
              25,              -14,               16,               -9
             104,              -59,               14,               -8
              51,              -30,                5,               -3
             -67,               41,               -5,                3
              34,              -22,                3,               -2
             155,             -106,               16,              -11
            -123,               85,              -16,               11
              23,              -16,               10,               -7
              85,              -60,                7,               -5
              19,              -14,                4,               -3
             -51,               39,               -4,                3
              52,              -41,                5,               -4
             -72,               58,              -10,                8
             114,              -93,               22,              -18
              85,              -70,                6,               -5
              86,              -73,                7,               -6
             -22,               19,               -7,                6
               1,               -1,                1,               -1
             104,             -118,                7,               -8
             -40,               46,               -7,                8
             -23,               27,               -6,                7
             163,             -193,               16,              -19
            -131,              156,              -16,               19
             -38,               46,               -5,                6
              21,              -26,                4,               -5
             -53,               67,               -4,                5
             -41,               53,               -7,                9
            -157,              205,              -10,               13
            -226,              296,              -26,               34
              40,              -53,                6,               -8
             -20,               27,               -3,                4
              23,              -32,                5,               -7
             -39,               55,               -5,                7
              39,              -56,               16,              -23
              19,              -28,                2,               -3
             -19,               29,               -2,                3
              41,              -64,               16,              -25
              56,              -89,                5,               -8
             -72,              116,               -5,                8
              37,              -61,                3,               -5
             171,             -288,               16,              -27
            -139,              235,              -16,               27
              33,              -56,               10,              -17
              92,             -157,                7,              -12
              23,              -40,                4,               -7
             -55,               97,               -4,                7
              57,             -102,                5,               -9
             -82,              148,              -10,               18
             136,             -247,               22,              -40
              91,             -166,                6,              -11
              93,             -172,                7,              -13
             -29,               54,               -7,               13
               2,               -4,                1,               -2
             111,             -237,                7,              -15
             -47,              101,               -7,               15
             -29,               63,               -6,               13
             179,             -391,               16,              -35
            -147,              322,              -16,               35
             -43,               95,               -5,               11
              25,              -56,                4,               -9
             -57,              129,               -4,                9
             -48,              110,               -7,               16
             -23,               54,               -3,                7
              28,              -67,                5,              -12
             -44,              106,               -5,               12
              55,             -134,               16,              -39
              21,              -52,                2,               -5
             -21,               53,               -2,                5
              57,             -146,               16,              -41
              61,             -158,                5,              -13
             -77,              201,               -5,               13
              40,             -106,                3,               -8
             187,             -502,               16,              -43
            -155,              417,              -16,               43
              43,             -116,               10,              -27
              99,             -268,                7,              -19
              27,              -74,                4,              -11
             -59,              163,               -4,               11
              62,             -173,                5,              -14
             100,             -285,                7,              -20
             -36,              103,               -7,               20
               3,               -9,                1,               -3
             -54,              170,               -7,               22
             -35,              111,               -6,               19
             195,             -621,               16,              -51
            -163,              520,              -16,               51
             -48,              154,               -5,               16
              29,              -94,                4,              -13
             -61,              199,               -4,               13
             -55,              181,               -7,               23
             -26,               87,               -3,               10
              33,             -112,                5,              -17
             -49,              167,               -5,               17
              71,             -244,               16,              -55
              23,              -80,                2,               -7
             -23,               81,               -2,                7
              73,             -260,               16,              -57
              66,             -237,                5,              -18
              43,             -157,                3,              -11
             203,             -748,               16,              -59
            -171,              631,              -16,               59
              53,             -196,               10,              -37
             106,             -393,                7,              -26
              31,             -116,                4,              -15
             -63,              237,               -4,               15
              67,             -254,                5,              -19
             107,             -412,                7,              -27
             -43,              166,               -7,               27
               4,              -16,                1,               -4
             -61,              253,               -7,               29
             -41,              171,               -6,               25
             211,             -883,               16,              -67
            -179,              750,              -16,               67
             -53,              223,               -5,               21
              33,             -140,                4,              -17
             -62,              266,               -7,               30
             -29,              126,               -3,               13
              38,             -167,                5,              -22
             -54,              238,               -5,               22
              87,             -386,               16,              -71
              25,             -112,                2,               -9
             -25,              113,               -2,                9
              89,             -406,               16,              -73
              71,             -326,                5,              -23
              46,             -214,                3,              -14
             219,            -1026,               16,              -75
            -187,              877,              -16,               75
              63,             -296,               10,              -47
              35,             -166,                4,              -19
              72,             -345,                5,              -24
             -50,              243,               -7,               34
               5,              -25,                1,               -5
             -68,              350,               -7,               36
             -47,              243,               -6,               31
            -195,             1012,              -16,               83
             -58,              302,               -5,               26
              37,             -194,                4,              -21
             -69,              365,               -7,               37
             -32,              171,               -3,               16
              43,             -232,                5,              -27
             -59,              319,               -5,               27
             103,             -560,               16,              -87
              27,             -148,                2,              -11
             -27,              149,               -2,               11
             105,             -584,               16,              -89
              76,             -425,                5,              -28
            -203,             1155,              -16,               91
              73,             -416,               10,              -57
              39,             -224,                4,              -23
              77,             -446,                5,              -29
             -57,              334,               -7,               41
               6,              -36,                1,               -6
             -75,              461,               -7,               43
             -53,              327,               -6,               37
            -211,             1306,              -16,               99
             -63,              391,               -5,               31
              41,             -256,                4,              -25
             -76,              478,               -7,               44
             -35,              222,               -3,               19
              48,             -307,                5,              -32
             -64,              410,               -5,               32
             119,             -766,               16,             -103
              29,             -188,                2,              -13
             -29,              189,               -2,               13
             121,             -794,               16,             -105
            -219,             1465,              -16,              107
              83,             -556,               10,              -67
              43,             -290,                4,              -27
             -64,              439,               -7,               48
               7,              -49,                1,               -7
             -82,              586,               -7,               50
             -59,              423,               -6,               43
             -68,              490,               -5,               36
              45,             -326,                4,              -29
             -83,              605,               -7,               51
             -38,              279,               -3,               22
              53,             -392,                5,              -37
             -69,              511,               -5,               37
              31,             -232,                2,              -15
             -31,              233,               -2,               15
              93,             -716,               10,              -77
              47,             -364,                4,              -31
             -71,              558,               -7,               55
               8,              -64,                1,               -8
             -89,              725,               -7,               57
             -65,              531,               -6,               49
             -73,              599,               -5,               41
              49,             -404,                4,              -33
             -90,              746,               -7,               58
             -41,              342,               -3,               25
              58,             -487,                5,              -42
             -74,              622,               -5,               42
             103,             -896,               10,              -87
              51,             -446,                4,              -35
             -78,              691,               -7,               62
               9,              -81,                1,               -9
             -96,              878,               -7,               64
             -71,              651,               -6,               55
             -78,              718,               -5,               46
              53,             -490,                4,              -37
             -97,              901,               -7,               65
             -44,              411,               -3,               28
              63,             -592,                5,              -47
             -79,              743,               -5,               47
             113,            -1096,               10,              -97
              55,             -536,                4,              -39
             -85,              838,               -7,               69
              10,             -100,                1,              -10
            -103,             1045,               -7,               71
             -77,              783,               -6,               61
              57,             -584,                4,              -41
            -104,             1070,               -7,               72
             -47,              486,               -3,               31
              68,             -707,                5,              -52
             123,            -1316,               10,             -107
              59,             -634,                4,              -43
             -92,              999,               -7,               76
              11,             -121,                1,              -11
            -110,             1226,               -7,               78
             -83,              927,               -6,               67
              61,             -686,                4,              -45
            -111,             1253,               -7,               79
              73,             -832,                5,              -57
             133,            -1556,               10,             -117
              63,             -740,                4,              -47
             -99,             1174,               -7,               83
              12,             -144,                1,              -12
             -89,             1083,               -6,               73
              78,             -967,                5,              -62
             143,            -1816,               10,             -127
            -106,             1363,               -7,               90
              13,             -169,                1,              -13
             -95,             1251,               -6,               79
             153,            -2096,               10,             -137
              14,             -196,                1,              -14
              15,             -225,                1,              -15
