               0,                1,                0,                0
             -17,                1,               -1,                0
             -70,                8,              -18,                2
             206,              -25,               16,               -2
              52,               -7,                7,               -1
             -86,               13,               -7,                1
             -70,               12,              -12,                2
             106,              -19,               22,               -4
              69,              -13,                5,               -1
             -52,               11,               -5,                1
             -70,               16,               -9,                2
            -176,               41,              -26,                6
             -21,                5,              -17,                4
              71,              -19,               11,               -3
              36,              -10,                7,               -2
             -38,               11,              -14,                4
              74,              -22,               20,               -6
              35,              -11,                3,               -1
              40,              -14,               17,               -6
             214,              -76,               28,              -10
             106,              -38,               11,               -4
             -38,               14,              -11,                4
              36,              -14,                5,               -2
            -106,               43,              -10,                4
             -41,               17,              -17,                7
              88,              -37,                7,               -3
             -71,               31,               -7,                3
             158,              -71,               11,               -5
            -124,               57,              -11,                5
            -176,               82,              -13,                6
            -286,              134,              -30,               14
               2,               -1,                4,               -2
             -77,               41,              -17,                9
              58,              -31,               13,               -7
              74,              -40,               11,               -6
             -40,               22,              -11,                6
              55,              -31,                7,               -4
             -38,               22,               -7,                4
             -82,               48,              -24,               14
             -44,               26,              -17,               10
             -54,               33,               -5,                3
             160,             -101,               11,               -7
             -92,               59,              -11,                7
              45,              -29,               17,              -11
              38,              -25,                6,               -4
             -19,               13,               -3,                2
             148,             -104,               17,              -12
            -165,              117,              -17,               12
             -90,               65,               -7,                5
            -127,               93,              -11,                8
             -74,               56,               -8,                6
             -30,               23,              -17,               13
              92,              -71,                9,               -7
              38,              -30,                5,               -4
             -21,               17,               -5,                4
             167,             -137,               17,              -14
            -150,              124,              -17,               14
              40,              -34,                7,               -6
             -74,               64,               -7,                6
              83,              -73,               17,              -15
            -236,              209,              -17,               15
               1,               -1,                1,               -1
              59,              -67,                7,               -8
             -93,              107,               -7,                8
             -82,               96,              -12,               14
             128,             -151,               22,              -26
              74,              -88,                5,               -6
             -57,               69,               -5,                6
             -79,               97,               -9,               11
             -38,               47,              -17,               21
              82,             -104,               11,              -14
              43,              -55,                7,               -9
             -52,               67,              -14,               18
              94,             -122,               20,              -26
              38,              -50,                3,               -4
              57,              -77,               17,              -23
             242,             -328,               28,              -38
             117,             -159,               11,              -15
             -49,               67,              -11,               15
              41,              -57,                5,               -7
            -116,              163,              -10,               14
             -58,               82,              -17,               24
              95,             -135,                7,              -10
             -78,              112,               -7,               10
             169,             -245,               11,              -16
            -135,              197,              -11,               16
            -189,              277,              -13,               19
            -316,              464,              -30,               44
               6,               -9,                4,               -6
             -94,              144,              -17,               26
              71,             -109,               13,              -20
              85,             -131,               11,              -17
             -51,               79,              -11,               17
              62,              -97,                7,              -11
             -45,               71,               -7,               11
            -106,              168,              -24,               38
             -61,               97,              -17,               27
             -59,               95,               -5,                8
             171,             -279,               11,              -18
            -103,              169,              -11,               18
              62,             -102,               17,              -28
              44,              -73,                6,              -10
             -22,               37,               -3,                5
             165,             -281,               17,              -29
            -182,              311,              -17,               29
             -97,              167,               -7,               12
            -138,              239,              -11,               19
             -47,               83,              -17,               30
             101,             -179,                9,              -16
              43,              -77,                5,               -9
             -26,               47,               -5,                9
             184,             -335,               17,              -31
            -167,              305,              -17,               31
              47,              -87,                7,              -13
             -81,              151,               -7,               13
             100,             -188,               17,              -32
            -253,              477,              -17,               32
               2,               -4,                1,               -2
              66,             -141,                7,              -15
            -100,              215,               -7,               15
             -94,              204,              -12,               26
             150,             -327,               22,              -48
              79,             -173,                5,              -11
             -62,              137,               -5,               11
             -88,              196,               -9,               20
             -55,              123,              -17,               38
              93,             -211,               11,              -25
              50,             -114,                7,              -16
             -66,              151,              -14,               32
             114,             -262,               20,              -46
              41,              -95,                3,               -7
              74,             -174,               17,              -40
             128,             -302,               11,              -26
             -60,              142,              -11,               26
              46,             -110,                5,              -12
             -75,              181,              -17,               41
             102,             -247,                7,              -17
             -85,              207,               -7,               17
             180,             -441,               11,              -27
            -146,              359,              -11,               27
            -202,              498,              -13,               32
            -346,              854,              -30,               74
              10,              -25,                4,              -10
            -111,              281,              -17,               43
              84,             -213,               13,              -33
              96,             -244,               11,              -28
             -62,              158,              -11,               28
              69,             -177,                7,              -18
             -52,              134,               -7,               18
             -78,              202,              -17,               44
             -64,              167,               -5,               13
             182,             -479,               11,              -29
            -114,              301,              -11,               29
              79,             -209,               17,              -45
             -25,               67,               -3,                8
             182,             -492,               17,              -46
            -104,              283,               -7,               19
            -149,              407,              -11,               30
             -64,              177,              -17,               47
             110,             -305,                9,              -25
              48,             -134,                5,              -14
             -31,               87,               -5,               14
             201,             -567,               17,              -48
            -184,              520,              -17,               48
              54,             -154,                7,              -20
             -88,              252,               -7,               20
             117,             -337,               17,              -49
            -270,              779,              -17,               49
               3,               -9,                1,               -3
              73,             -229,                7,              -22
            -107,              337,               -7,               22
            -106,              336,              -12,               38
             172,             -547,               22,              -70
              84,             -268,                5,              -16
             -67,              215,               -5,               16
             -97,              313,               -9,               29
             -72,              233,              -17,               55
             104,             -340,               11,              -36
              57,             -187,                7,              -23
             -80,              263,              -14,               46
             134,             -442,               20,              -66
              44,             -146,                3,              -10
              91,             -305,               17,              -57
             139,             -467,               11,              -37
             -71,              239,              -11,               37
              51,             -173,                5,              -17
             109,             -373,                7,              -24
             -92,              316,               -7,               24
            -157,              543,              -11,               38
            -215,              745,              -13,               45
            -376,             1304,              -30,              104
              14,              -49,                4,              -14
            -128,              452,              -17,               60
              97,             -343,               13,              -46
             107,             -379,               11,              -39
             -73,              259,              -11,               39
              76,             -271,                7,              -25
             -59,              211,               -7,               25
             -95,              341,              -17,               61
             -69,              249,               -5,               18
            -125,              455,              -11,               40
              96,             -350,               17,              -62
             -28,              103,               -3,               11
            -111,              413,               -7,               26
            -160,              597,              -11,               41
             -81,              305,              -17,               64
             119,             -449,                9,              -34
              53,             -201,                5,              -19
             -36,              137,               -5,               19
             218,             -833,               17,              -65
            -201,              769,              -17,               65
              61,             -235,                7,              -27
             -95,              367,               -7,               27
             134,             -520,               17,              -66
               4,              -16,                1,               -4
              80,             -331,                7,              -29
            -114,              473,               -7,               29
             -72,              303,               -5,               21
            -106,              448,               -9,               38
             -89,              377,              -17,               72
             115,             -491,               11,              -47
              64,             -274,                7,              -30
             -94,              403,              -14,               60
             154,             -662,               20,              -86
              47,             -203,                3,              -13
             108,             -470,               17,              -74
             150,             -654,               11,              -48
             -82,              358,              -11,               48
              56,             -246,                5,              -22
             116,             -513,                7,              -31
             -99,              439,               -7,               31
            -168,              749,              -11,               49
            -145,              657,              -17,               77
             110,             -499,               13,              -59
             118,             -536,               11,              -50
             -84,              382,              -11,               50
              83,             -379,                7,              -32
             -66,              302,               -7,               32
            -112,              514,              -17,               78
             -74,              341,               -5,               23
            -136,              631,              -11,               51
             113,             -525,               17,              -79
             -31,              145,               -3,               14
            -118,              557,               -7,               33
            -171,              809,              -11,               52
             -98,              467,              -17,               81
             128,             -611,                9,              -43
              58,             -278,                5,              -24
             -41,              197,               -5,               24
            -218,             1052,              -17,               82
              68,             -330,                7,              -34
            -102,              496,               -7,               34
             151,             -737,               17,              -83
               5,              -25,                1,               -5
              87,             -447,                7,              -36
             -77,              401,               -5,               26
            -115,              601,               -9,               47
            -106,              555,              -17,               89
             126,             -664,               11,              -58
              71,             -375,                7,              -37
            -108,              571,              -14,               74
             174,             -922,               20,             -106
              50,             -266,                3,              -16
             125,             -669,               17,              -91
             161,             -863,               11,              -59
             -93,              499,              -11,               59
              61,             -329,                5,              -27
            -106,              576,               -7,               38
            -179,              977,              -11,               60
            -162,              896,              -17,               94
             123,             -681,               13,              -72
             129,             -715,               11,              -61
             -95,              527,              -11,               61
              90,             -501,                7,              -39
             -73,              407,               -7,               39
            -129,              721,              -17,               95
             -79,              443,               -5,               28
            -147,              829,              -11,               62
             130,             -734,               17,              -96
             -34,              193,               -3,               17
            -182,             1043,              -11,               63
            -115,              663,              -17,               98
             137,             -791,                9,              -52
              63,             -365,                5,              -29
             -46,              267,               -5,               29
              75,             -439,                7,              -41
            -109,              639,               -7,               41
             168,             -988,               17,             -100
               6,              -36,                1,               -6
              94,             -577,                7,              -43
             -82,              509,               -5,               31
            -124,              772,               -9,               56
            -123,              767,              -17,              106
             137,             -859,               11,              -69
              78,             -490,                7,              -44
             172,            -1094,               11,              -70
            -104,              662,              -11,               70
              66,             -422,                5,              -32
            -113,              727,               -7,               45
            -179,             1169,              -17,              111
             136,             -889,               13,              -85
             140,             -916,               11,              -72
            -106,              694,              -11,               72
              97,             -637,                7,              -46
             -80,              526,               -7,               46
            -146,              962,              -17,              112
             -84,              555,               -5,               33
            -158,             1049,              -11,               73
             147,             -977,               17,             -113
             -37,              247,               -3,               20
             146,             -989,                9,              -61
              68,             -462,                5,              -34
             -51,              347,               -5,               34
              82,             -562,                7,              -48
            -116,              796,               -7,               48
             185,            -1273,               17,             -117
               7,              -49,                1,               -7
             101,             -721,                7,              -50
            -133,              961,               -9,               65
            -140,             1013,              -17,              123
             148,            -1076,               11,              -80
              85,             -619,                7,              -51
             183,            -1347,               11,              -81
            -115,              847,              -11,               81
              71,             -525,                5,              -37
            -196,             1476,              -17,              128
             149,            -1123,               13,              -98
             151,            -1139,               11,              -83
            -117,              883,              -11,               83
             104,             -787,                7,              -53
             -87,              659,               -7,               53
            -163,             1237,              -17,              129
            -169,             1291,              -11,               84
             -40,              307,               -3,               23
              73,             -569,                5,              -39
             -56,              437,               -5,               39
              89,             -699,                7,              -55
             202,            -1592,               17,             -134
               8,              -64,                1,               -8
             108,             -879,                7,              -57
            -142,             1168,               -9,               74
            -157,             1293,              -17,              140
             159,            -1315,               11,              -91
              92,             -762,                7,              -58
            -126,             1054,              -11,               92
              76,             -638,                5,              -42
            -213,             1817,              -17,              145
             162,            -1383,               13,             -111
             162,            -1384,               11,              -94
            -128,             1094,              -11,               94
             111,             -951,                7,              -60
             -94,              806,               -7,               60
            -180,             1546,              -17,              146
            -180,             1555,              -11,               95
             -43,              373,               -3,               26
              78,             -686,                5,              -44
             -61,              537,               -5,               44
              96,             -850,                7,              -62
             219,            -1945,               17,             -151
               9,              -81,                1,               -9
             115,            -1051,                7,              -64
            -151,             1393,               -9,               83
             170,            -1576,               11,             -102
              99,             -919,                7,              -65
            -137,             1283,              -11,              103
              81,             -761,                5,              -47
             175,            -1669,               13,             -124
             173,            -1651,               11,             -105
            -139,             1327,              -11,              105
             118,            -1129,                7,              -67
            -101,              967,               -7,               67
            -197,             1889,              -17,              163
             -46,              445,               -3,               29
              83,             -813,                5,              -49
             -66,              647,               -5,               49
             103,            -1015,                7,              -69
             236,            -2332,               17,             -168
              10,             -100,                1,              -10
