               0,                1,                0,                0
             -50,                1,               -1,                0
            1151,              -47,               24,               -1
             751,              -32,               23,               -1
             651,              -29,               22,               -1
            -151,                7,              -22,                1
             551,              -27,               20,               -1
             601,              -31,               19,               -1
             551,              -30,               18,               -1
             451,              -26,               17,               -1
            -202,               12,              -34,                2
            2504,             -151,               66,               -4
             751,              -46,               16,               -1
            -251,               16,              -16,                1
             551,              -36,               15,               -1
             952,              -65,               29,               -2
            -402,               28,              -29,                2
            -151,               11,              -14,                1
             451,              -34,               13,               -1
             -51,                4,              -13,                1
             551,              -45,               12,               -1
            1703,             -145,               35,               -3
             302,              -26,               23,               -2
             101,               -9,               11,               -1
            -151,               14,              -11,                1
              51,               -5,               10,               -1
            -451,               46,              -10,                1
             902,              -94,               19,               -2
            -602,               64,              -19,                2
             101,              -11,                9,               -1
             554,              -63,               35,               -4
             253,              -29,               26,               -3
             352,              -41,               17,               -2
            -202,               24,              -17,                2
             351,              -43,                8,               -1
            -251,               32,               -8,                1
            -853,              112,              -23,                3
             -52,                7,              -15,                2
            -153,               21,              -22,                3
            -404,               56,              -29,                4
           -1255,              175,              -36,                5
           -2912,              407,              -86,               12
             -57,                8,              -50,                7
            -151,               22,               -7,                1
             953,             -142,               20,               -3
             302,              -46,               13,               -2
            -502,               78,              -13,                2
            -453,               72,              -19,                3
             251,              -41,                6,               -1
            1257,             -214,               41,               -7
             556,              -95,               35,               -6
             955,             -164,               29,               -5
             104,              -18,               23,               -4
             753,             -132,               17,               -3
            -653,              116,              -17,                3
           -1255,              225,              -28,                5
           -2014,              362,              -78,               14
             304,              -55,               22,               -4
            -452,               83,              -11,                2
             553,             -103,               16,               -3
             -53,               10,              -16,                3
             355,              -68,               26,               -5
              51,              -10,                5,               -1
            -201,               41,               -5,                1
             654,             -137,               19,               -4
             653,             -139,               14,               -3
            -153,               33,              -14,                3
             -55,               12,              -23,                5
            -857,              188,              -32,                7
            1061,             -233,               50,              -11
             104,              -23,               18,               -4
            -352,               79,               -9,                2
             253,              -58,               13,               -3
            -353,               82,              -13,                3
             504,             -118,               17,               -4
            -554,              131,              -17,                4
            -205,               49,              -21,                5
             151,              -37,                4,               -1
             -51,               13,               -4,                1
             963,             -250,               50,              -13
           -1563,              407,              -50,               13
             805,             -211,               19,               -5
             554,             -147,               15,               -4
             257,              -69,               26,               -7
             203,              -55,               11,               -3
            -153,               42,              -11,                3
            -358,               99,              -29,                8
            -355,               99,              -18,                5
             152,              -43,                7,               -2
             -52,               15,               -7,                2
             355,             -104,               17,               -5
            -105,               31,              -17,                5
             453,             -135,               10,               -3
             -53,               16,              -10,                3
             454,             -139,               13,               -4
            -304,               94,              -13,                4
             755,             -235,               16,               -5
            -255,               80,              -16,                5
            -606,              192,              -19,                6
            -257,               82,              -22,                7
             101,              -33,                3,               -1
            -202,               68,               -6,                2
             532,             -181,               94,              -32
