               0,                1,                0,                0
             -13,                1,               -1,                0
             -54,                8,              -14,                2
             106,              -17,               12,               -2
              27,               -5,                5,               -1
             -14,                3,               -5,                1
             120,              -27,               13,               -3
             -55,               13,              -13,                3
              80,              -22,                7,               -2
             -54,               16,               -7,                2
              43,              -13,               13,               -4
              28,               -9,                6,               -2
             -14,                5,               -3,                1
             -58,               22,              -16,                6
             -18,                7,              -13,                5
             -41,               17,               -5,                2
             -16,                7,               -7,                3
             -95,               43,               -9,                4
            -166,               76,              -22,               10
               2,               -1,                4,               -2
             -46,               25,              -13,                7
              31,              -17,                9,               -5
              82,              -46,                7,               -4
              29,              -17,                5,               -3
             -84,               51,              -10,                6
             -21,               13,              -13,                8
              28,              -18,                3,               -2
              48,              -33,               13,               -9
              66,              -46,               20,              -14
              44,              -31,                7,               -5
             -18,               13,               -7,                5
             -58,               44,               -8,                6
              40,              -31,               18,              -14
              56,              -44,                5,               -4
             -43,               35,               -5,                4
              63,              -53,               13,              -11
            -128,              109,              -13,               11
               1,               -1,                1,               -1
              32,              -38,                5,               -6
             -19,               23,               -5,                6
             133,             -163,               13,              -16
             -68,               84,              -13,               16
              87,             -111,                7,               -9
             -61,               79,               -7,                9
              56,              -73,               13,              -17
              34,              -45,                6,               -8
             -17,               23,               -3,                4
             -31,               43,              -13,               18
             -46,               65,               -5,                7
             -23,               33,               -7,               10
            -104,              151,               -9,               13
            -188,              274,              -22,               32
               6,               -9,                4,               -6
             -59,               91,              -13,               20
              40,              -62,                9,              -14
              89,             -139,                7,              -11
              34,              -54,                5,               -8
             -34,               55,              -13,               21
              31,              -51,                3,               -5
              61,             -103,               13,              -22
              86,             -146,               20,              -34
              51,              -87,                7,              -12
             -25,               43,               -7,               12
             -66,              116,               -8,               14
              58,             -103,               18,              -32
              61,             -109,                5,               -9
             -48,               87,               -5,                9
              76,             -140,               13,              -24
            -141,              261,              -13,               24
               2,               -4,                1,               -2
              37,              -81,                5,              -11
             -24,               53,               -5,               11
             -81,              181,              -13,               29
             -68,              156,               -7,               16
              69,             -159,               13,              -30
              40,              -93,                6,              -14
             -20,               47,               -3,                7
             -44,              105,              -13,               31
             -51,              123,               -5,               12
             -30,               73,               -7,               17
            -113,              277,               -9,               22
            -210,              516,              -22,               54
              10,              -25,                4,              -10
             -72,              183,              -13,               33
              49,             -125,                9,              -23
              39,             -101,                5,              -13
             -47,              123,              -13,               34
              34,              -90,                3,               -8
              74,             -199,               13,              -35
             106,             -286,               20,              -54
              58,             -157,                7,              -19
             -32,               87,               -7,               19
             -53,              149,               -5,               14
              89,             -253,               13,              -37
            -154,              439,              -13,               37
               3,               -9,                1,               -3
              42,             -134,                5,              -16
             -29,               93,               -5,               16
             -94,              304,              -13,               42
             -75,              247,               -7,               23
             -23,               77,               -3,               10
             -57,              193,              -13,               44
             -56,              191,               -5,               17
             -37,              127,               -7,               24
             -85,              301,              -13,               46
              58,             -206,                9,              -32
              44,             -158,                5,              -18
              37,             -135,                3,              -11
              87,             -321,               13,              -48
              65,             -241,                7,              -26
             -39,              145,               -7,               26
             -58,              221,               -5,               19
             102,             -392,               13,              -50
               4,              -16,                1,               -4
              47,             -197,                5,              -21
             -34,              143,               -5,               21
            -107,              453,              -13,               55
             -82,              352,               -7,               30
             -26,              113,               -3,               13
             -70,              307,              -13,               57
             -61,              269,               -5,               22
             -44,              195,               -7,               31
             -98,              445,              -13,               59
              67,             -305,                9,              -41
              49,             -225,                5,              -23
              72,             -339,                7,              -33
             -46,              217,               -7,               33
             -63,              303,               -5,               24
             115,             -557,               13,              -63
               5,              -25,                1,               -5
              52,             -270,                5,              -26
             -39,              203,               -5,               26
            -120,              628,              -13,               68
             -89,              471,               -7,               37
             -29,              155,               -3,               16
             -83,              447,              -13,               70
             -51,              277,               -7,               38
            -111,              615,              -13,               72
              76,             -422,                9,              -50
              54,             -302,                5,              -28
              79,             -451,                7,              -40
             -53,              303,               -7,               40
             128,             -748,               13,              -76
               6,              -36,                1,               -6
              57,             -353,                5,              -31
             -44,              273,               -5,               31
            -133,              829,              -13,               81
             -32,              203,               -3,               19
             -96,              613,              -13,               83
             -58,              373,               -7,               45
            -124,              811,              -13,               85
              85,             -557,                9,              -59
              59,             -389,                5,              -33
              86,             -577,                7,              -47
             -60,              403,               -7,               47
             141,             -965,               13,              -89
               7,              -49,                1,               -7
              62,             -446,                5,              -36
             -49,              353,               -5,               36
             -35,              257,               -3,               22
            -109,              805,              -13,               96
             -65,              483,               -7,               52
              94,             -710,                9,              -68
              64,             -486,                5,              -38
             -67,              517,               -7,               54
             154,            -1208,               13,             -102
               8,              -64,                1,               -8
             -54,              443,               -5,               41
             -38,              317,               -3,               25
             -72,              607,               -7,               59
             103,             -881,                9,              -77
             -74,              645,               -7,               61
               9,              -81,                1,               -9
             -59,              543,               -5,               46
             -79,              745,               -7,               66
             112,            -1070,                9,              -86
             -81,              787,               -7,               68
              10,             -100,                1,              -10
             -64,              653,               -5,               51
             -86,              897,               -7,               73
             -88,              943,               -7,               75
              11,             -121,                1,              -11
              12,             -144,                1,              -12
