               0,                1,                0,                0
             -79,                1,               -1,                0
            -318,                8,              -80,                2
            5848,             -149,               78,               -2
           -1502,               39,              -39,                1
             712,              -19,               37,               -1
            -475,               13,              -37,                1
            1028,              -29,               35,               -1
            3715,             -107,               69,               -2
            1266,              -37,               68,               -2
            4821,             -143,               67,               -2
           -2530,               76,              -67,                2
            -554,               17,              -33,                1
            2292,              -73,               31,               -1
            -949,               31,              -31,                1
            1028,              -35,               29,               -1
           -1976,               69,              -29,                1
            2214,              -80,               55,               -2
           -1503,               55,              -55,                2
             -80,                3,              -27,                1
             714,              -27,               79,               -3
           -5533,              211,              -79,                3
            3952,             -154,               51,               -2
             633,              -25,               25,               -1
            2293,              -93,               49,               -2
           -1266,               52,              -49,                2
            2767,             -117,               47,               -2
             396,              -17,               23,               -1
            -159,                7,              -23,                1
            4822,             -215,               67,               -3
            -556,               25,              -67,                3
             476,              -22,               43,               -2
           -3162,              148,              -43,                2
           -1265,               61,              -21,                1
            -713,               35,              -41,                2
            -318,               16,              -40,                2
            6484,             -329,              118,               -6
            2767,             -141,               39,               -2
             712,              -37,               19,               -1
           -1107,               59,              -19,                1
            -239,               13,              -37,                2
           -2136,              117,              -55,                3
            3637,             -205,               53,               -3
             634,              -36,               35,               -2
             396,              -23,               17,               -1
            -554,               33,              -17,                1
              82,               -5,               49,               -3
           -1744,              107,              -98,                6
            -162,               10,              -65,                4
            -318,               20,              -32,                2
            4906,             -311,              126,               -8
            3005,             -191,               47,               -3
            2293,             -147,               31,               -2
           -2372,              154,              -31,                2
            2769,             -181,               61,               -4
           -1505,               99,              -61,                4
             873,              -59,               59,               -4
            -794,               54,              -59,                4
            1503,             -103,               29,               -2
            -634,               44,              -29,                2
           -2926,              205,              -43,                3
           -2216,              156,              -57,                4
            4192,             -303,               69,               -5
             482,              -35,              110,               -8
             398,              -29,               41,               -3
            1345,              -99,               27,               -2
            3560,             -265,               67,               -5
           -4745,              355,              -67,                5
            1821,             -137,               53,               -4
           -1268,               96,              -53,                4
            2850,             -216,               79,               -6
           -3403,              259,              -79,                6
            -475,               37,              -13,                1
             239,              -19,               25,               -2
           -1503,              121,              -25,                2
            -872,               71,              -37,                3
           -2137,              175,              -49,                4
           -3955,              325,              -61,                5
            4034,             -341,               59,               -5
            2216,             -188,               47,               -4
              82,               -7,               35,               -3
              81,               -7,               23,               -2
            -160,               14,              -23,                2
           -2850,              252,              -68,                6
            2062,             -183,               90,               -8
             791,              -71,               11,               -1
            -554,               51,              -11,                1
           -3322,              310,              -43,                4
             634,              -60,               21,               -2
            4273,             -409,               73,               -7
           -3404,              327,              -73,                7
            1899,             -183,               31,               -3
            -319,               31,              -31,                3
           -2769,              271,              -41,                4
            3087,             -303,               61,               -6
           -3561,              351,              -61,                6
            -318,               32,              -20,                2
           -1193,              121,              -79,                8
            1823,             -185,               59,               -6
             953,              -97,               49,               -5
            -479,               49,              -49,                5
