               0,                1,                0,                0
             -25,                1,               -1,                0
            -102,                8,              -26,                2
             502,              -41,               24,               -2
             126,              -11,               11,               -1
            -201,               19,              -11,                1
             252,              -26,               19,               -2
            -177,               19,              -19,                2
             -26,                3,               -9,                1
             228,              -27,               25,               -3
            -403,               49,              -25,                3
             352,              -46,               15,               -2
              51,               -7,                7,               -1
            -101,               15,               -7,                1
            -102,               16,              -13,                2
             404,              -64,               25,               -4
            -229,               37,              -25,                4
             178,              -31,               17,               -3
             202,              -36,               11,               -2
              26,               -5,                5,               -1
            -101,               21,               -5,                1
             202,              -44,                9,               -2
             303,              -69,               13,               -3
            -278,               65,              -13,                3
            -404,               96,              -17,                4
            -410,               98,              -42,               10
             102,              -25,                8,               -2
             180,              -47,               19,               -5
            -230,               61,              -19,                5
              78,              -21,               11,               -3
            -228,               63,              -11,                3
            -710,              198,              -36,               10
             -32,                9,              -25,                7
            -127,               37,               -7,                2
             279,              -85,               13,               -4
             -29,                9,              -13,                4
             306,              -96,               19,               -6
            -431,              137,              -19,                6
            -514,              164,              -44,               14
              52,              -17,                6,               -2
             -26,                9,               -3,                1
             159,              -57,               25,               -9
              58,              -21,               22,               -8
             -79,               29,              -11,                4
              55,              -21,               13,               -5
             102,              -40,                5,               -2
             -27,               11,               -5,                2
              78,              -33,                7,               -3
             -53,               23,               -7,                3
            -114,               50,              -32,               14
            -111,               49,              -25,               11
             -29,               13,               -9,                4
            -155,               71,              -11,                5
             -56,               26,              -13,                6
             -32,               15,              -15,                7
            -258,              122,              -17,                8
            -309,              147,              -19,                9
            -410,              196,              -21,               10
            -622,              298,              -46,               22
               2,               -1,                4,               -2
            -163,               85,              -25,               13
             136,              -71,               21,              -11
             185,              -97,               19,              -10
             184,              -97,               17,               -9
             358,             -190,               15,               -8
             282,             -151,               13,               -7
             131,              -71,               11,               -6
             205,             -113,                9,               -5
            -260,              145,              -18,               10
            -114,               64,              -25,               14
             129,              -73,                7,               -4
            -104,               60,               -7,                4
             103,              -61,                5,               -3
             -28,               17,               -5,                3
            -283,              175,              -13,                8
             207,             -131,               11,               -7
             166,             -106,               25,              -16
             318,             -204,               28,              -18
              52,              -34,                3,               -2
             367,             -249,               25,              -17
            -292,              199,              -25,               17
              63,              -43,               19,              -13
            -188,              129,              -19,               13
             309,             -213,               13,               -9
             -59,               41,              -13,                9
              55,              -39,                7,               -5
             -60,               43,              -14,               10
             -43,               31,              -25,               18
              58,              -42,               11,               -8
            -208,              152,              -11,                8
             264,             -194,               19,              -14
            -314,              232,              -19,               14
             294,             -223,               25,              -19
            -369,              281,              -25,               19
              38,              -29,               17,              -13
              60,              -46,               13,              -10
             -35,               27,              -13,               10
             -32,               25,               -9,                7
              29,              -23,                5,               -4
            -104,               84,               -5,                4
             -84,               69,              -11,                9
            -264,              218,              -17,               14
            -110,               92,              -12,               10
              82,              -69,               38,              -32
             236,             -199,               13,              -11
              81,              -69,                7,               -6
            -131,              113,               -7,                6
             -38,               33,              -15,               13
            -114,              100,              -16,               14
             480,             -423,               34,              -30
             208,             -184,                9,               -8
             317,             -283,               19,              -17
            -242,              217,              -19,               17
              85,              -77,               11,              -10
            -160,              146,              -11,               10
             123,             -113,               25,              -23
            -548,              505,              -25,               23
               1,               -1,                1,               -1
             137,             -149,               11,              -12
            -212,              232,              -11,               12
             271,             -299,               19,              -21
            -196,              217,              -19,               21
             -35,               39,               -9,               10
             253,             -283,               25,              -28
            -428,              480,              -25,               28
             367,             -415,               15,              -17
              58,              -66,                7,               -8
            -108,              124,               -7,                8
            -115,              133,              -13,               15
             429,             -497,               25,              -29
            -254,              295,              -25,               29
             195,             -229,               17,              -20
             213,             -251,               11,              -13
              31,              -37,                5,               -6
            -106,              128,               -5,                6
             211,             -257,                9,              -11
             316,             -388,               13,              -16
            -291,              359,              -13,               16
            -421,              521,              -17,               21
            -452,              560,              -42,               52
             110,             -137,                8,              -10
             199,             -251,               19,              -24
            -249,              315,              -19,               24
              89,             -113,               11,              -14
            -239,              305,              -11,               14
             -57,               73,              -25,               32
            -134,              173,               -7,                9
             292,             -381,               13,              -17
             -42,               55,              -13,               17
             325,             -427,               19,              -25
            -450,              593,              -19,               25
            -558,              736,              -44,               58
              58,              -77,                6,               -8
             -29,               39,               -3,                4
             184,             -250,               25,              -34
              80,             -109,               22,              -30
             -90,              123,              -11,               15
              68,              -94,               13,              -18
             107,             -149,                5,               -7
             -32,               45,               -5,                7
              85,             -121,                7,              -10
             -60,               86,               -7,               10
            -146,              210,              -32,               46
            -136,              196,              -25,               36
             -38,               55,               -9,               13
            -166,              242,              -11,               16
             -69,              101,              -13,               19
             -47,               69,              -15,               22
            -275,              405,              -17,               25
            -328,              484,              -19,               28
            -431,              637,              -21,               31
            -668,              988,              -46,               68
               6,               -9,                4,               -6
            -188,              286,              -25,               38
             157,             -239,               21,              -32
             204,             -311,               19,              -29
             201,             -307,               17,              -26
             373,             -571,               15,              -23
             295,             -453,               13,              -20
             142,             -219,               11,              -17
             214,             -332,                9,              -14
            -278,              433,              -18,               28
            -139,              217,              -25,               39
             136,             -213,                7,              -11
            -111,              175,               -7,               11
             108,             -172,                5,               -8
             -33,               53,               -5,                8
            -296,              479,              -13,               21
             218,             -356,               11,              -18
             191,             -313,               25,              -41
             346,             -568,               28,              -46
              55,              -91,                3,               -5
             392,             -658,               25,              -42
            -317,              533,              -25,               42
              82,             -138,               19,              -32
            -207,              349,              -19,               32
             322,             -544,               13,              -22
             -72,              122,              -13,               22
              62,             -106,                7,              -12
             -68,              117,              -25,               43
              69,             -119,               11,              -19
