               0,                1,                0,                0
             -32,                1,               -1,                0
             449,              -29,               15,               -1
             289,              -20,               14,               -1
             161,              -12,               13,               -1
             161,              -13,               12,               -1
             193,              -17,               11,               -1
            -130,               12,              -22,                2
             836,              -79,               42,               -4
             289,              -28,               10,               -1
             -97,               10,              -10,                1
              65,               -7,                9,               -1
             354,              -41,               17,               -2
              33,               -4,                8,               -1
            -225,               29,               -8,                1
              65,               -9,                7,               -1
            -129,               19,               -7,                1
            -516,               80,              -26,                4
              70,              -11,               38,               -6
             161,              -26,                6,               -1
             452,              -78,               23,               -4
             355,              -62,               17,               -3
             162,              -29,               11,               -2
            -130,               24,              -11,                2
             129,              -25,                5,               -1
             -97,               20,               -5,                1
            -291,               63,              -14,                3
            -266,               58,              -46,               10
              68,              -15,               18,               -4
            -226,               51,               -9,                2
            -163,               38,              -13,                3
              33,               -8,                4,               -1
             -97,               25,               -4,                1
             163,              -44,               11,               -3
            -323,               89,              -11,                3
            -229,               64,              -18,                5
             553,             -155,               32,               -9
            -489,              138,              -32,                9
            -162,               47,               -7,                2
            -517,              153,              -17,                5
             -99,               30,              -10,                3
            -100,               31,              -13,                4
              65,              -21,                3,               -1
            -130,               44,               -6,                2
             212,              -73,               58,              -20
             745,             -257,               26,               -9
             456,             -158,               23,               -8
             551,             -192,               20,               -7
             262,              -92,               17,               -6
             293,             -104,               14,               -5
              36,              -13,               11,               -4
            -292,              107,              -11,                4
              35,              -13,                8,               -3
            -227,               86,               -8,                3
            -261,              101,              -13,                5
              66,              -26,                5,               -2
             301,             -122,               32,              -13
              86,              -35,               54,              -22
             233,              -95,               22,               -9
              39,              -16,               17,               -7
            -295,              122,              -17,                7
            -229,               96,              -12,                5
              99,              -42,                7,               -3
             -67,               29,               -7,                3
              68,              -30,                9,               -4
             553,             -248,               20,               -9
             197,              -89,               11,               -5
            -293,              134,              -11,                5
            -166,               77,              -13,                6
              47,              -22,               32,              -15
             528,             -248,               34,              -16
              33,              -16,                2,               -1
             -33,               17,               -2,                1
              49,              -26,               32,              -17
             464,             -247,               30,              -16
             263,             -141,               13,               -7
              70,              -38,               11,               -6
            -166,               91,              -11,                6
            -107,               59,              -20,               11
            -229,              128,               -9,                5
             164,              -93,                7,               -4
            -132,               76,               -7,                4
             167,              -97,               12,               -7
             266,             -156,               17,              -10
            -522,              308,              -17,               10
            -493,              292,              -22,               13
             307,             -182,               32,              -19
             134,              -80,               10,               -6
             -99,               60,               -5,                3
             168,             -103,               13,               -8
              37,              -23,                8,               -5
            -229,              144,               -8,                5
              71,              -45,               11,               -7
            -327,              209,              -11,                7
            -169,              109,              -14,                9
            -299,              194,              -17,               11
            -109,               71,              -20,               13
            -303,              198,              -23,               15
            -113,               74,              -26,               17
             821,             -538,               32,              -21
            -245,              161,              -32,               21
             -34,               23,               -3,                2
             329,             -227,               13,               -9
             231,             -161,               10,               -7
              44,              -31,               17,              -12
              69,              -49,                7,               -5
             -74,               53,              -14,               10
             164,             -118,               50,              -36
             365,             -263,               18,              -13
              40,              -29,               11,               -8
            -200,              146,              -11,                8
              35,              -26,                4,               -3
             -99,               75,               -4,                3
             266,             -204,               13,              -10
              71,              -55,                9,               -7
             569,             -444,               32,              -25
            -505,              395,              -32,               25
             171,             -134,               14,              -11
              68,              -54,                5,               -4
             -36,               29,               -5,                4
             233,             -190,               11,               -9
            -201,              165,              -11,                9
            -206,              170,              -17,               14
            -307,              254,              -23,               19
             -37,               31,               -6,                5
             827,             -697,               32,              -27
            -251,              212,              -32,               27
             102,              -87,                7,               -6
            -166,              143,               -7,                6
              39,              -34,                8,               -7
            -231,              203,               -8,                7
            -207,              183,              -17,               15
            -232,              207,               -9,                8
             233,             -209,               10,               -9
             -41,               37,              -10,                9
             317,             -287,               32,              -29
            -765,              694,              -32,               29
            -170,              155,              -11,               10
            -235,              216,              -12,               11
            -268,              248,              -13,               12
            -173,              161,              -14,               13
             -46,               43,              -15,               14
               1,               -1,                1,               -1
             464,             -494,               15,              -16
             303,             -324,               14,              -15
             174,             -187,               13,              -14
             173,             -187,               12,              -13
             204,             -222,               11,              -12
            -152,              166,              -22,               24
             878,             -961,               42,              -46
             299,             -328,               10,              -11
            -107,              118,              -10,               11
              74,              -82,                9,              -10
             371,             -414,               17,              -19
              41,              -46,                8,               -9
            -233,              263,               -8,                9
              72,              -82,                7,               -8
            -136,              156,               -7,                8
            -542,              626,              -26,               30
             108,             -125,               38,              -44
             167,             -194,                6,               -7
             475,             -557,               23,              -27
             372,             -437,               17,              -20
             173,             -204,               11,              -13
            -141,              167,              -11,               13
             134,             -160,                5,               -6
            -102,              123,               -5,                6
            -305,              371,              -14,               17
            -312,              380,              -46,               56
              86,             -105,               18,              -22
            -235,              288,               -9,               11
            -176,              217,              -13,               16
              37,              -46,                4,               -5
            -101,              127,               -4,                5
             174,             -221,               11,              -14
            -334,              426,              -11,               14
            -247,              316,              -18,               23
             585,             -749,               32,              -41
            -521,              668,              -32,               41
            -169,              218,               -7,                9
            -534,              692,              -17,               22
            -109,              142,              -10,               13
            -113,              148,              -13,               17
              68,              -90,                3,               -4
            -136,              182,               -6,                8
             270,             -363,               58,              -78
             771,            -1037,               26,              -35
             479,             -645,               23,              -31
             571,             -770,               20,              -27
             279,             -377,               17,              -23
             307,             -416,               14,              -19
              47,              -64,               11,              -15
            -303,              414,              -11,               15
              43,              -59,                8,              -11
            -235,              324,               -8,               11
            -274,              380,              -13,               18
              71,              -99,                5,               -7
             333,             -468,               32,              -45
             140,             -197,               54,              -76
             255,             -359,               22,              -31
              56,              -79,               17,              -24
            -312,              441,              -17,               24
            -241,              342,              -12,               17
             106,             -151,                7,              -10
             -74,              106,               -7,               10
              77,             -111,                9,              -13
